numero_de_cliente,Predicted
120613241,0
127463431,0
37702221,0
114969731,0
114355801,0
29389550,0
144388810,0
35916580,0
69864510,0
98146301,0
161905881,0
93225321,0
54448581,0
86674551,0
120233880,0
133222731,0
131317371,0
72237121,0
59734011,0
94567861,0
96831301,0
88407860,0
125107660,0
58922650,0
99575920,0
142853570,0
60694270,0
77618760,0
79009831,0
34021741,0
108537561,0
51557531,0
112391671,0
144489160,0
68569510,0
56135161,0
98437010,0
91316631,0
31423740,0
90521590,0
41590661,0
82357100,0
66006881,0
104477480,0
182460390,0
30400150,0
73324751,0
79574701,0
115731220,0
120515760,0
114723650,0
81463980,0
77170851,0
59613481,0
103553080,0
73262641,0
100948111,0
98304371,0
113461170,0
41187910,0
41215570,0
117337740,0
127473611,0
58256671,0
70185100,0
36107050,0
35991490,0
100052890,0
131356731,0
110805731,0
33180970,0
154573331,0
55819191,0
137196551,0
82882840,0
29247850,0
34963930,0
98096830,0
71699810,0
107607080,0
37195251,0
103861620,0
39785481,0
138677111,0
57656831,0
73111701,0
99231940,0
54816891,0
83797471,0
187444350,0
134062990,0
82265930,0
80087161,0
111085100,0
170537221,0
98580520,0
72194551,0
60344550,0
32573410,0
99639721,0
73369251,0
81724280,0
144808230,0
30961800,0
141349441,0
119774690,0
51269520,0
70287210,0
132517400,0
174186190,0
85091250,0
115830690,0
122294031,0
109541090,0
74692551,0
65839391,0
168140920,0
119213860,0
79826580,0
71911211,0
142170221,0
74697701,0
86188580,0
76279960,0
50907290,0
136842810,0
35191701,0
119449061,0
30981450,0
57356121,0
113091630,0
53180191,0
73006970,0
171388120,0
103525360,0
30006580,0
35739081,0
64726100,0
71334471,0
38210720,0
152640781,0
71791510,0
52076601,0
140874120,0
79372061,0
81682290,0
29284331,0
128246901,0
156441860,0
50877990,0
112009381,0
133062141,0
104906781,0
159058101,0
58041051,0
95514201,0
158991090,0
86827651,0
70414990,0
33632491,0
34220281,0
35463291,0
84194270,0
84325790,0
91645060,0
138250090,0
99010470,0
171132440,0
32250890,0
50857810,0
81597140,0
34169760,0
53826120,0
124355011,0
115198050,0
127447701,0
118481330,0
106880630,0
86621561,0
145937431,0
68623780,0
171642681,0
52685570,0
170317980,0
112514771,0
102842010,0
168206070,0
119962351,0
93217601,0
183907320,0
143597740,0
108065390,0
37927081,0
81425850,0
90809601,0
69498121,0
154124321,0
30565351,0
107555850,0
35722531,0
52204330,0
33411961,0
38070190,0
65671201,0
91136861,0
55008361,0
112627641,0
69872990,0
100052130,0
116323860,0
90543460,0
88741260,0
106876061,0
52108241,0
41475520,0
119586030,0
35079771,0
107690410,0
109923850,0
183944451,0
142113141,0
32923531,0
114727690,0
110324551,0
86461800,0
63763220,0
114022060,0
119821360,0
57580640,0
74483140,0
124032380,0
64479191,0
58714050,0
168703911,0
137919440,0
98179810,0
146094861,0
58760361,0
66412911,0
56074051,0
124518940,0
29456390,0
91558860,0
78291161,0
107942871,0
91471080,0
79713540,0
116132630,0
114117090,0
74763431,0
31892580,0
132829741,0
90194680,0
37102971,0
132161831,0
79694060,0
64407551,0
133968651,0
133561331,0
120766221,0
114287680,0
76439200,0
37651470,0
37880591,0
81558831,0
51287880,0
123116271,0
119937901,0
88786700,0
141934251,0
152421310,0
86337590,0
86339281,0
143216731,0
143314050,0
123208321,0
143811660,0
137124630,0
89081731,0
142266131,0
125615211,0
153105291,0
65271021,0
126894420,0
99734751,0
93624400,0
69987610,0
91619211,0
72725611,0
158746751,0
41782370,0
67323461,0
56154991,0
96014791,0
109580220,0
50709851,0
90224800,0
73389951,0
98103081,0
69908250,0
67712890,0
37493100,0
84867850,0
29624461,0
112060790,0
66827311,0
89383371,0
51007401,0
133871640,0
34198991,0
67825981,0
109073660,0
121383781,0
137034570,0
88963951,0
69621640,0
139538650,0
84914281,0
40149231,0
94296691,0
144239441,0
102260181,0
71243421,0
69829061,0
66003431,0
35990790,0
66090690,0
119825040,0
135691910,0
30460321,0
94572251,0
33562090,0
95891580,0
169886570,0
76227210,0
80253251,0
106063540,0
86809820,0
29229250,0
140012990,0
98249930,0
126081130,0
125353980,0
64685460,0
67419661,0
62628921,0
133089400,0
119106071,0
66353321,0
96286901,0
111261890,0
117396750,0
132065401,0
54556011,0
121416300,0
104263611,0
50498151,0
58080411,0
94399091,0
79315690,0
153142021,0
122224501,0
34084610,0
135308331,0
67630720,0
83449750,0
75105610,0
121320390,0
133820060,0
31821581,0
56921270,0
66712921,0
66449060,0
31155541,0
29288251,0
69478890,0
99239130,0
54641921,0
29958210,0
80819341,0
101276190,0
55994281,0
80429511,0
125307900,0
31384321,0
118546890,0
118779341,0
69953631,0
31505850,0
146710601,0
133025941,0
111370541,0
94933900,0
59126161,0
71520441,0
139382160,0
77975900,0
108337850,0
56124931,0
51402560,0
103877701,0
91878400,0
64842531,0
82111600,0
103543660,0
32558560,0
80708350,0
85635760,0
114914761,0
74987650,0
40357430,0
37804561,0
91421020,0
169940140,0
81648310,0
66430170,0
83755900,0
131474161,0
52426611,0
83386360,0
57367001,0
39780861,0
145718421,0
62163941,0
76756101,0
72487780,0
108926981,0
136140861,0
110391050,0
155573001,0
181375220,0
128458200,0
36277401,0
85754710,0
141333421,0
145967081,0
62658391,0
107932290,0
58295620,0
68753601,0
38768800,0
106930980,0
55498951,0
143716101,0
137465801,0
38056441,0
31846431,0
88220601,0
41678211,0
81259300,0
157024901,0
148448890,0
39331150,0
83566420,0
93361000,0
140663000,0
171901170,0
60574500,0
161931141,0
63536481,0
82486221,0
71967001,0
31815611,0
162950871,0
35521190,0
177567361,0
72282681,0
123498621,0
57488231,0
38053930,0
60360750,0
59877060,0
162605951,0
53219081,0
34879941,0
120008440,0
127117231,0
31330571,0
174429231,0
80763910,0
126677981,0
98359811,0
84045790,0
33758990,0
128197481,0
136624910,0
181113511,0
84619831,0
77703611,0
111565751,0
78836090,0
156318631,0
89431971,0
87614271,0
107993400,0
108673300,0
73075211,0
54558351,0
32727860,0
122400880,0
95905901,0
61864290,0
145335781,0
38588330,0
163052741,0
73887690,0
187733830,0
110399351,0
98161441,0
33123540,0
71150261,0
89363141,0
113261750,0
90772590,0
112184480,0
145439821,0
99263400,0
97702260,0
113499531,0
56502900,0
155333931,0
93624511,0
154724980,0
101929540,0
68093600,0
111006620,0
31890761,0
134703461,0
53277920,0
81410650,0
63941990,0
38576810,0
37505491,0
70353700,0
105205920,0
77516300,0
70966981,0
98639231,0
157166840,0
93687321,0
93875340,0
29861011,0
39086521,0
77956711,0
91040951,0
78076071,0
72250811,0
123704070,0
94626401,0
60057240,0
113530240,0
117977921,0
41695000,0
50757921,0
108775401,0
133054490,0
118384080,0
30589220,0
172015680,0
169987100,0
158220080,0
178446390,0
74784140,0
114928450,0
181522411,0
56568280,0
66148521,0
58558661,0
94168040,0
106780741,0
182261841,0
125861411,0
128677671,0
36019970,0
75300051,0
55412640,0
142672391,0
57861810,0
136021620,0
33132131,0
54577411,0
96183280,0
148803110,0
160486030,0
80975251,0
116567191,0
101902631,0
157123740,0
88770611,0
113914511,0
106952611,0
81746381,0
154386251,0
76633701,0
99451710,0
68841441,0
60042380,0
88138321,0
137386620,0
33565070,0
119918841,0
64704631,0
121338230,0
60134721,0
156053891,0
127966430,0
58565741,0
57608001,0
70060770,0
96758841,0
113307421,0
30345530,0
85169021,0
171238470,0
54938181,0
170948230,0
29852651,0
152546801,0
41285571,0
31544850,0
123510021,0
94957290,0
152988621,0
83972100,0
63597660,0
79266630,0
127909231,0
133876490,0
56148620,0
154473570,0
128376030,0
179508400,0
123728220,0
153943150,0
106562380,0
76985931,0
172273691,0
100063010,0
127977891,0
77884670,0
104340230,0
164520150,0
97571141,0
111313760,0
111396920,0
171107291,0
60507950,0
32629721,0
124878420,0
104618190,0
50418791,0
30014180,0
29885930,0
79243811,0
134149950,0
119717491,0
101464380,0
106304471,0
126892610,0
77448460,0
66174311,0
120386400,0
128195671,0
34425380,0
96733820,0
56892260,0
186669950,0
32922831,0
73580891,0
135347801,0
39102490,0
33956591,0
113129760,0
68737231,0
112920810,0
121486770,0
68728290,0
74371150,0
136166241,0
107561520,0
89996601,0
152379670,0
69177770,0
33390731,0
82619210,0
69478061,0
90604511,0
158501071,0
40361990,0
95385020,0
94210491,0
67553120,0
144367580,0
104195430,0
56658741,0
94184521,0
126618860,0
87642991,0
39655711,0
142571161,0
53811431,0
32634230,0
170282020,0
78521700,0
81351930,0
57490400,0
33020380,0
109703311,0
82626101,0
133900111,0
85782831,0
154714041,0
53386170,0
102758611,0
111430370,0
77432670,0
39444301,0
158641080,0
55113280,0
144612371,0
113809660,0
64826041,0
75640590,0
40728481,0
112234181,0
80376351,0
99847381,0
65470330,0
33742380,0
85766290,0
66896961,0
106672201,0
34805970,0
56416870,0
170059500,0
85890441,0
125176380,0
108047081,0
155438611,0
179308271,0
50728920,0
102650250,0
40188411,0
100402370,0
152535691,0
80660041,0
136462390,0
95863570,0
182524771,0
170824370,0
67826861,0
114337731,0
73907391,0
37778430,0
60625960,0
85141941,0
166838491,0
70014860,0
70106270,0
33354881,0
57896490,0
39203951,0
30745770,0
134435741,0
35186210,0
138126520,0
118067640,0
33293481,0
30577521,0
133111091,0
144311841,0
143713590,0
57255370,0
105159310,0
67940081,0
85217740,0
81811240,0
62572721,0
78436900,0
37262980,0
119201691,0
68856181,0
126486921,0
162569640,0
110636901,0
39232601,0
80735131,0
60901811,0
95802681,0
73050830,0
128876450,0
106243250,0
134040820,0
115490681,0
121870401,0
66818310,0
37369291,0
80379391,0
91718041,0
141168800,0
107533510,0
65702260,0
115954670,0
152206510,0
131469301,0
62680091,0
127523030,0
53056331,0
88888981,0
30477990,0
145403501,0
126921321,0
76196621,0
29982600,0
52376790,0
156337641,0
91581311,0
55359241,0
117563770,0
129580261,0
92348760,0
61066961,0
69845441,0
145825150,0
32867681,0
61202580,0
119100341,0
109607290,0
99109711,0
74656001,0
62209090,0
112012541,0
66787140,0
71386521,0
94966360,0
37056481,0
136607301,0
80916190,0
77527940,0
144281850,0
101344431,0
59726060,0
74635181,0
83070970,0
109648221,0
38743531,0
98962101,0
57336770,0
77971570,0
60204430,0
33246461,0
52362631,0
118170851,0
60090271,0
74287700,0
29955170,0
96315911,0
145630760,0
187146100,0
34083560,0
36468930,0
155708091,0
137302820,0
65605240,0
135763960,0
40977671,0
144876770,0
73582881,0
101831290,0
80550681,0
107551341,0
166788841,0
101125711,0
67326970,0
182380330,0
97296640,0
64751011,0
99784170,0
72106421,0
132512550,0
123185981,0
102182111,0
113763981,0
110496431,0
93139130,0
55763751,0
31053551,0
186792691,0
85604180,0
96963701,0
182702500,0
57109981,0
71033770,0
66126941,0
75032160,0
30303480,0
68367341,0
75050691,0
77711920,0
119269351,0
77254771,0
73766981,0
30663260,0
88023820,0
38732301,0
113711111,0
29487970,0
171236420,0
109193370,0
87969021,0
94234940,0
72266541,0
132873721,0
37983460,0
35350131,0
36134650,0
68414190,0
131577901,0
66185831,0
119114731,0
158315341,0
55359190,0
123868921,0
54247521,0
46693221,0
161989621,0
40536021,0
102855870,0
127395831,0
31716431,0
157580770,0
87868960,0
79330481,0
60426651,0
69037121,0
58015850,0
167523361,0
35356441,0
75934861,0
149217551,0
117429850,0
70098780,0
118460570,0
32388201,0
77397931,0
99970251,0
112962100,0
114024511,0
128504160,0
83126530,0
79630841,0
104590111,0
74289980,0
111941371,0
121785610,0
100798870,0
69311870,0
77948060,0
58602120,0
90517440,0
77871280,0
76762130,0
102794871,0
114690311,0
56104521,0
56594010,0
66086941,0
34252501,0
75627951,0
126172591,0
128513341,0
39755301,0
86100091,0
106612081,0
87031810,0
85222830,0
182722141,0
58874631,0
105584751,0
57562501,0
86847531,0
145020750,0
29402820,0
83052841,0
36672850,0
155018200,0
168861520,0
186336661,0
141147750,0
91122950,0
76933651,0
118272491,0
34702110,0
69833511,0
35880440,0
73972891,0
88025571,0
110291161,0
60506711,0
112242960,0
71968350,0
38301941,0
72306080,0
144025760,0
131592701,0
72671700,0
95878301,0
58791250,0
94296580,0
51070100,0
105979500,0
55698311,0
69951120,0
158239960,0
56612071,0
110323381,0
35070890,0
51386130,0
110706790,0
112560100,0
68017570,0
86262551,0
169988680,0
35385921,0
136232970,0
33859981,0
30529920,0
143733530,0
63715611,0
72099871,0
113088061,0
67423751,0
103375120,0
112898940,0
67908740,0
136347890,0
77608111,0
70139301,0
185336991,0
30838461,0
91980791,0
94660150,0
54339511,0
121959231,0
75606030,0
52041520,0
60748830,0
96230710,0
99049471,0
127009391,0
174449051,0
96384681,0
35759440,0
179796240,0
40932641,0
107200520,0
102412470,0
135416580,0
180974331,0
153757821,0
69968251,0
100758221,0
168441160,0
84623460,0
140877450,0
40470111,0
153786890,0
106188690,0
121901280,0
158597400,0
41560320,0
118436821,0
77577060,0
102726801,0
71724071,0
75613220,0
168948591,0
132224880,0
174463671,0
64120770,0
135304180,0
126018961,0
74076051,0
138089551,0
143316040,0
50802721,0
31715261,0
69197830,0
131189360,0
97481610,0
78884980,0
123525000,0
103267391,0
94383890,0
76571711,0
75603160,0
55834050,0
41174580,0
80750750,0
100680680,0
120920731,0
58827151,0
168461980,0
107031211,0
32825290,0
110260580,0
103189210,0
80655891,0
61294750,0
172037371,0
181719850,0
67844581,0
100244530,0
29575511,0
63986320,0
105624000,0
32037260,0
127843501,0
84923931,0
134830720,0
65249560,0
141786360,0
29479891,0
133393961,0
123328390,0
104719531,0
56369150,0
39012080,0
108886861,0
143990491,0
99631531,0
66951530,0
59323070,0
163583110,0
68361320,0
47677101,0
149747570,0
132879451,0
143241360,0
118368170,0
69622511,0
78526901,0
75341460,0
139643920,0
133726721,0
56652311,0
62651321,0
32385861,0
147004530,0
107936560,0
180493621,0
119584211,0
67018011,0
57956081,0
117119200,0
117023461,0
129352370,0
91394351,0
51225591,0
83316001,0
92817241,0
58211820,0
142148410,0
126560560,0
55394741,0
136627831,0
187314281,0
108257620,0
92290280,0
128526261,0
140135800,0
97646641,0
62546880,0
87201111,0
91014691,0
67671361,0
112966540,0
127469981,0
178998911,0
59387571,0
104329581,0
40798481,0
121996550,0
36299501,0
66616610,0
61166440,0
101026770,0
90496551,0
155966401,0
152458381,0
60028930,0
161310610,0
174429991,0
31154141,0
102974410,0
84567900,0
87181640,0
110287241,0
109908991,0
59441661,0
69048991,0
123738801,0
80879751,0
74219980,0
69725790,0
56914361,0
81829481,0
144438801,0
97203531,0
129177271,0
79711721,0
130607010,0
99751600,0
142367130,0
116946330,0
144760860,0
82631080,0
82598390,0
69006190,0
99023750,0
59837401,0
104969301,0
37369470,0
66159930,0
55680711,0
35343931,0
134008011,0
56388151,0
117793600,0
40781701,0
82347621,0
178407560,0
51021201,0
40393501,0
182233071,0
93626800,0
56067031,0
67497330,0
38137261,0
109704421,0
99704051,0
79415460,0
64833590,0
88438561,0
92977481,0
66635850,0
155265631,0
114708031,0
78770591,0
58735690,0
119870531,0
90578951,0
74214770,0
51132730,0
105969791,0
67293981,0
72968721,0
118726890,0
113510000,0
81683221,0
63400460,0
131879431,0
33991331,0
155365981,0
32871951,0
132989340,0
154344680,0
185351961,0
72581230,0
69540700,0
73367620,0
93900421,0
100126340,0
87792530,0
41142351,0
53001540,0
84866731,0
31595781,0
90370471,0
54329990,0
140243401,0
126894771,0
81082280,0
88282950,0
102630361,0
87110290,0
68977360,0
78960941,0
37015780,0
68909170,0
71496171,0
83644721,0
60802391,0
154790010,0
103147050,0
118917941,0
31419111,0
136773220,0
39784490,0
93000051,0
129639211,0
83434071,0
98287770,0
64040010,0
138416811,0
123526810,0
171110041,0
122192050,0
130821281,0
68502491,0
111715640,0
107424440,0
103599271,0
94526871,0
162822741,0
96193921,0
155197851,0
74289211,0
86265830,0
179227981,0
115993330,0
76378961,0
71146640,0
81449070,0
73672950,0
55791301,0
75032100,0
144204061,0
60075130,0
102706801,0
59616521,0
103067041,0
64982660,0
105449260,0
87469890,0
107388420,0
35425511,0
36731441,0
75846731,0
128973820,0
103216990,0
71382490,0
40324500,0
60034140,0
84763290,0
121336590,0
171261561,0
153759170,0
45485190,0
95834671,0
140859611,0
36164181,0
57771451,0
105619670,0
117165101,0
77884260,0
30243130,0
32284801,0
75759361,0
58785861,0
64459020,0
39499511,0
108997801,0
54606651,0
36681971,0
72092330,0
38470311,0
34589300,0
114235570,0
77263011,0
146254631,0
39957411,0
29251231,0
82341361,0
106268391,0
69771811,0
152563291,0
157572520,0
63932990,0
127694500,0
106893901,0
74126000,0
87203971,0
110043201,0
155042581,0
70097141,0
68175461,0
54033311,0
33512021,0
155859450,0
80184600,0
84310180,0
76960491,0
103133420,0
84156960,0
116406081,0
116426550,0
32061470,0
99822480,0
77981160,0
39589981,0
40050981,0
64951780,0
70103691,0
159185181,0
34974630,0
92028230,0
135848631,0
57774620,0
60504081,0
93812761,0
53430030,0
74423661,0
127035770,0
152881601,0
117884881,0
81971070,0
73979740,0
35516271,0
56138851,0
50756871,0
155433710,0
60693151,0
74973611,0
59492020,0
29207901,0
76285801,0
101799061,0
135595761,0
162031901,0
61206261,0
134167550,0
186138300,0
60894151,0
73746460,0
54266761,0
118524661,0
85493710,0
180707900,0
57135771,0
89841930,0
171001441,0
138156571,0
52280180,0
104746550,0
83682031,0
94148150,0
32330421,0
94294641,0
171036821,0
98838130,0
80910810,0
32847331,0
102798090,0
174349931,0
115666710,0
180942221,0
125430701,0
134723111,0
101558591,0
126729851,0
29551360,0
174146420,0
80937770,0
125046371,0
33317640,0
139231510,0
171189691,0
99749781,0
170342250,0
40577191,0
131773350,0
96027840,0
118449631,0
33683670,0
61549481,0
80784610,0
83462270,0
40315431,0
37214380,0
103512490,0
103097750,0
80056111,0
92928301,0
120187321,0
91673011,0
73814291,0
41184161,0
135557930,0
187350011,0
56651790,0
170370090,0
112011371,0
75166720,0
130064780,0
69259000,0
111887511,0
31721521,0
105488500,0
70048020,0
129053991,0
94149491,0
118466411,0
90069881,0
69580880,0
39136171,0
85397681,0
129249841,0
37063440,0
174344021,0
137476330,0
146791310,0
104848131,0
144933081,0
147240560,0
117178901,0
99153340,0
119025311,0
121939701,0
123911670,0
41320490,0
72524731,0
100252481,0
162176240,0
33361500,0
36957360,0
169245321,0
94295060,0
57275011,0
136869001,0
96777210,0
30581671,0
29688620,0
35622531,0
34687601,0
119034500,0
140699781,0
121095531,0
118029851,0
76543590,0
68543780,0
116960540,0
170012480,0
144497410,0
53734061,0
140171650,0
59269210,0
110995911,0
55705211,0
33178690,0
80085001,0
163266901,0
111604231,0
108946170,0
97116041,0
154411640,0
54184080,0
76028251,0
145596960,0
140604930,0
39908231,0
93810370,0
111335340,0
38470481,0
119419121,0
90797560,0
75927610,0
32074861,0
98314021,0
29582300,0
80863500,0
118599170,0
50787050,0
144813960,0
127778471,0
57681050,0
34771000,0
174282330,0
171284260,0
98293440,0
134425220,0
70728031,0
152606690,0
124276881,0
182702440,0
134820490,0
116256610,0
38491241,0
118682390,0
118288161,0
43652520,0
120012880,0
57592980,0
67353811,0
66948541,0
182309450,0
115835071,0
104180921,0
125837620,0
68487170,0
77443140,0
73479081,0
76197680,0
103372191,0
31453740,0
129884241,0
70197901,0
72309231,0
104571161,0
129175051,0
118521040,0
116910600,0
62472951,0
74876711,0
111506331,0
33308861,0
64970730,0
56602071,0
30442781,0
132255350,0
102335271,0
39015820,0
146111821,0
50805060,0
60194080,0
132609621,0
113834860,0
86705080,0
65582021,0
117830970,0
116692520,0
40657601,0
71753141,0
174613211,0
53679740,0
78429761,0
81725091,0
82200481,0
64608670,0
52217140,0
60289520,0
103871390,0
128046730,0
87217891,0
156555310,0
69575500,0
73034041,0
66984971,0
101276250,0
32276731,0
116019811,0
146818620,0
134679020,0
35574051,0
29470250,0
95743740,0
87250820,0
68386581,0
98581391,0
145853630,0
130465140,0
121433610,0
56516691,0
78867371,0
114370840,0
55590480,0
59257391,0
92614670,0
121155890,0
130586831,0
105037380,0
116515671,0
132098680,0
37626260,0
87903521,0
55256790,0
155991901,0
125873700,0
127439990,0
133950581,0
79951320,0
123818340,0
181490771,0
76135391,0
126972721,0
31586900,0
35203000,0
114083990,0
172255561,0
105152700,0
117014340,0
70458141,0
73606340,0
31265131,0
185391321,0
87761411,0
75157250,0
37600820,0
35566920,0
50974600,0
58092460,0
113804391,0
87743631,0
86460331,0
67566741,0
66825671,0
32915871,0
91730500,0
101754560,0
51645200,0
135927811,0
118555361,0
154378301,0
58958910,0
127216181,0
69781171,0
101485960,0
89448521,0
77188451,0
101226011,0
103375991,0
186354611,0
106321491,0
65341431,0
71663841,0
100660851,0
51608231,0
86534320,0
70677851,0
166396901,0
53757631,0
67511130,0
154791991,0
33775241,0
112311790,0
105835691,0
81948380,0
186122091,0
103837880,0
129934190,0
154575910,0
36068211,0
162563560,0
170008680,0
85788690,0
101942571,0
127578991,0
37619830,0
143844581,0
113474680,0
51045300,0
38707510,0
106634430,0
56750270,0
131802821,0
157073381,0
33755600,0
118054651,0
68824550,0
35024101,0
66462450,0
182723491,0
51011731,0
94988401,0
59045990,0
141914311,0
29737100,0
116506021,0
93665570,0
101780940,0
134049300,0
54514790,0
36113660,0
83152730,0
54732100,0
170103940,0
141357691,0
112729631,0
154773631,0
85864531,0
159012311,0
29730900,0
102966340,0
181557680,0
118659700,0
87474621,0
68319791,0
74141670,0
59993900,0
62175871,0
116030580,0
110197480,0
79031351,0
122930361,0
41106851,0
85689040,0
82978801,0
38736161,0
95711571,0
51055941,0
95924210,0
74125180,0
84545040,0
100911620,0
51014190,0
30052370,0
134478610,0
91434001,0
97111720,0
121616711,0
60296540,0
158115861,0
83847010,0
99805221,0
71706300,0
103060021,0
120466801,0
114798100,0
72898251,0
37321981,0
95863100,0
38870491,0
58304391,0
104083081,0
68660040,0
64394110,0
122215790,0
98712451,0
125778140,0
155652310,0
51465310,0
135740211,0
116385901,0
116506380,0
75790001,0
129136810,0
112514071,0
186640351,0
94598741,0
120728331,0
72354671,0
62091071,0
105296851,0
72649830,0
80755660,0
137488790,0
34125891,0
91403531,0
57331630,0
149393880,0
83756480,0
94716470,0
182521500,0
118446300,0
118101961,0
122555851,0
56039021,0
80386761,0
89431570,0
79567271,0
78723041,0
58951481,0
144569690,0
113458130,0
41675461,0
70234041,0
151537191,0
51046240,0
140481890,0
30434420,0
75993460,0
78502281,0
66528070,0
68982150,0
138415581,0
56371140,0
108318551,0
90305740,0
70490951,0
170009021,0
96135330,0
93528080,0
115770340,0
31779070,0
121748171,0
154276251,0
75900710,0
155197680,0
117032880,0
81281981,0
38188081,0
95299930,0
81711120,0
118206291,0
84119710,0
93582410,0
81235440,0
79583710,0
131248131,0
59876701,0
36231790,0
41714761,0
102206961,0
147224651,0
89862741,0
102671600,0
113888370,0
122782060,0
38472001,0
52997091,0
106543020,0
30466871,0
83241970,0
76463931,0
93193921,0
186752221,0
78231460,0
118785080,0
70672591,0
41709270,0
128983240,0
36513490,0
66627370,0
70764931,0
30439220,0
116905040,0
98692861,0
87573101,0
123747340,0
97926821,0
70997630,0
91350320,0
78898021,0
76815350,0
154849891,0
69458770,0
152580721,0
69926090,0
98223841,0
128474101,0
79075340,0
101105600,0
54885901,0
60748941,0
159089041,0
36619041,0
78562631,0
96240070,0
56338680,0
180928891,0
91089371,0
159794021,0
40889711,0
102682181,0
155117210,0
126241891,0
87159360,0
53685701,0
134577381,0
110330700,0
85176331,0
106794370,0
102987681,0
83199801,0
35227201,0
112722210,0
103764660,0
137814760,0
144796821,0
69075430,0
132321191,0
35242171,0
107412570,0
172355971,0
94147220,0
30120730,0
94343010,0
30401790,0
34236020,0
103952381,0
34356071,0
134067780,0
66101621,0
145361981,0
36449160,0
75099760,0
124871340,0
100927931,0
117855000,0
66997431,0
53800680,0
110929600,0
64779431,0
36603260,0
134750660,0
69089341,0
73194340,0
63931871,0
56857290,0
64883061,0
36058630,0
37921411,0
73784931,0
31319530,0
100434710,0
112116290,0
38480191,0
29593291,0
55306081,0
35678740,0
85274700,0
35125971,0
72346960,0
104850530,0
73560131,0
55014330,0
89652740,0
171379290,0
178461061,0
78496960,0
70298320,0
81325961,0
133350221,0
93019420,0
41511541,0
104745201,0
119278070,0
29820020,0
85345281,0
136160630,0
74636351,0
86146991,0
96908201,0
67108080,0
60547651,0
79070071,0
39576770,0
155738040,0
106057681,0
140915461,0
93098421,0
31960770,0
91943131,0
40542170,0
33256171,0
103083070,0
34230691,0
59044290,0
145952401,0
169786621,0
35789090,0
111879150,0
73882831,0
60021970,0
37387071,0
102265851,0
29548850,0
70299080,0
115288810,0
50742140,0
57017470,0
73299311,0
64671950,0
95646421,0
40034790,0
70474460,0
89834850,0
172406390,0
83127751,0
75819181,0
107951000,0
100980630,0
187332121,0
160671701,0
168234251,0
115745310,0
97386051,0
56771440,0
64098310,0
110522801,0
64765981,0
81521760,0
32620951,0
162901520,0
68353481,0
60625610,0
31580290,0
69158641,0
68322840,0
167518151,0
80569400,0
111849731,0
79944471,0
34240520,0
144033360,0
76861260,0
127817190,0
64474631,0
171987720,0
132116340,0
72104491,0
69358531,0
52214561,0
61914521,0
141187280,0
111349140,0
85260550,0
156427171,0
57434081,0
72722571,0
172111871,0
170106110,0
29421061,0
60139861,0
103551380,0
137837860,0
69729770,0
32703351,0
128576501,0
82027321,0
117240490,0
67385980,0
186908200,0
62573250,0
76010890,0
64371761,0
87673751,0
50731841,0
90190641,0
90998261,0
132056801,0
39206521,0
72281161,0
81760360,0
54345711,0
61351821,0
80009680,0
137135210,0
153537530,0
33121021,0
29777211,0
39416590,0
187250310,0
69140460,0
78485731,0
93220650,0
110756150,0
95242321,0
116623511,0
168448530,0
102907271,0
66200161,0
115041320,0
62638571,0
171310460,0
81222280,0
57780350,0
36471321,0
30534070,0
103914140,0
98126300,0
40391870,0
61039941,0
174326890,0
77448341,0
87734101,0
55667141,0
108234101,0
99251411,0
186756671,0
73511600,0
83042550,0
117792370,0
36558460,0
73999680,0
78011861,0
100066511,0
68240141,0
58519840,0
60424841,0
67831481,0
186572451,0
76050130,0
56776940,0
31825441,0
119967731,0
70970260,0
111859611,0
53821150,0
99923231,0
131968321,0
32544981,0
115964030,0
30345581,0
56884130,0
70317500,0
66619061,0
88719800,0
90382751,0
37425781,0
30506000,0
80482030,0
157566970,0
116108360,0
41131121,0
131044561,0
31969250,0
36112831,0
86448461,0
125286610,0
68261200,0
128408071,0
117437501,0
117702421,0
145905501,0
170862551,0
54489580,0
64117900,0
57625251,0
69780641,0
146179071,0
187203931,0
60061501,0
186776090,0
58252401,0
80083421,0
39109680,0
97572840,0
57617190,0
79233410,0
104184610,0
89534900,0
166574810,0
69156310,0
182723960,0
64667800,0
104482741,0
122517960,0
113806030,0
38094221,0
169235911,0
140786630,0
84819421,0
170568690,0
137603461,0
99153391,0
73706400,0
31878370,0
115499391,0
123575060,0
104287130,0
117882601,0
29859841,0
81749891,0
100618631,0
156501851,0
81556841,0
124079280,0
81653110,0
125990071,0
69479581,0
90357661,0
100315581,0
122681701,0
105012691,0
128569951,0
111700260,0
37736790,0
56246750,0
52671770,0
162084071,0
59159850,0
109929230,0
138433720,0
60484021,0
165565191,0
153939401,0
57118640,0
119169530,0
98827080,0
29592761,0
54067521,0
71739810,0
61262111,0
91104171,0
135726590,0
142060340,0
98453330,0
92216770,0
54381160,0
68854020,0
181639260,0
40498600,0
160667901,0
71699690,0
76763061,0
34050810,0
129018500,0
31892691,0
81452511,0
100160081,0
140881771,0
87384800,0
94753481,0
36059031,0
141682901,0
76289661,0
54812681,0
58432760,0
89083900,0
153511151,0
138553310,0
33073190,0
90825980,0
73064161,0
133753510,0
85097501,0
112675600,0
72180571,0
136630051,0
59432421,0
66006070,0
55078540,0
79066040,0
72066361,0
74271081,0
171156411,0
74300970,0
109911980,0
93842821,0
74400031,0
